championId,championName,teamPosition,total_games_played_in_role,avg_kills,avg_deaths,avg_deaths_by_enemy_champs,avg_assists,avg_kill_participation,avg_takedowns,total_wins,avg_pct_damage_in_team,avg_dmg_per_minute,avg_dmg_dealt_to_champions,avg_dmg_dealt,avg_magic_dmg_to_champs,avg_magic_dmg,avg_physical_dmg_to_champs,avg_physical_dmg,avg_true_dmg_to_champs,avg_true_dmg,avg_largest_crit,avg_time_ccing_champs,avg_total_time_cc_dealt,avg_champ_immobilizations,avg_dmg_taken_team_pct,avg_dmg_taken,avg_magic_dmg_taken,avg_physical_dmg_taken,avg_tru_dmg_taken,avg_dmg_self_mitigated,avg_times_killed_champ_took_full_team_dmg_and_survived,avg_times_survived_single_digit_hp,avg_times_survived_3_immobilizes_in_fight,avg_times_took_large_dmg_survived,avg_total_healing,avg_heals_on_teammate,avg_total_units_healed,avg_dmg_shielded_on_team,avg_effective_heal_and_shield,avg_supp_quest_completion_time,avg_longest_time_alive,avg_time_spent_dead,avg_spell1_casts,avg_spell2_casts,avg_spell3_casts,avg_spell4_casts,avg_ability_uses,avg_times_dodged_skill_small_window,avg_skillshots_dodged,avg_skillshots_landed_early_game,avg_skillshots_hit,avg_times_immobilize_and_kill_with_ally,avg_times_got_kill_after_hidden_with_ally,avg_times_pick_kill_with_ally,avg_times_knock_enemy_into_team_and_kill,avg_kills_near_enemy_turret,avg_kills_under_own_turret,avg_multikills_after_aggressive_flash,avg_outnumbered_kills,avg_outnumbered_nexus_kill,avg_quick_cleanse,avg_quick_solo_kills,avg_solo_kills,avg_takedowns_after_gaining_lvl_adv,avg_kills_on_other_lanes_early_as_jgler,avg_times_save_ally_from_death,avg_takedowns_in_alcove,total_games_first_blood_kill,total_games_first_blood_assist,avg_takedowns_before_jg_camps_spawn,avg_first_takedown_time,avg_champ_exp_at_game_end,avg_champ_lvl_at_game_end,avg_gold_earned_per_game,avg_gold_per_minute,avg_gold_spent,avg_bounty_lvl,avg_bounty_gold,avg_max_lvl_lead_lane_opp,avg_cs,avg_cs_10_mins,avg_max_cs_over_lane_opp,avg_consumables_purchased,avg_number_of_items_purchased,total_games_fastest_item_completion,avg_neutral_monsters_cs,avg_buffs_stolen,avg_initial_buff_count,avg_epic_monster_kills_within_30s_of_spawn,avg_initial_crab_count,avg_crabs_per_game,avg_jg_cs_before_10m,avg_jgler_kills_early_jungle,avg_jgler_early_kills_on_laners,avg_jgler_tkdowns_near_damaged_epic_monsters,avg_kills_with_help_from_epic_monster,avg_vision_score,avg_vision_score_per_min,avg_vision_score_adv_over_lane_opp,avg_stealth_wards_placed,avg_wards_placed,avg_wards_guarded,avg_ctrol_wards_placed,avg_ctrl_ward_time_coverage_in_river_or_enemy_half,avg_unseen_recalls,avg_wards_killed,avg_ward_tkdowns,avg_ward_tkdowns_beforem_20m,avg_2_wards_killed_w_1_sweeper,avg_ctrl_wards_bought,avg_earliest_baron_by_team_time,avg_baron_kills_by_team,avg_herald_kills_by_team,avg_dragon_kills_by_team,avg_elder_dragon_kills_by_team,avg_elder_dragon_kills_w_opposing_soul,avg_inhib_kills_by_team,avg_tower_kills_by_team,avg_inhibs_lost_by_team,avg_nexus_lost_by_team,avg_turrets_lost_by_team,avg_first_turret_kill_time_by_team,avg_total_team_champ_kills,avg_team_aces_before_15_by_team,avg_flawless_aces_by_team,avg_shortes_time_to_ace_from_1st_tkdown,avg_max_kill_deficit,avg_indiv_dmg_dealt_to_buildings,avg_indiv_dmg_dealth_to_turrets,avg_indiv_turret_plates_taken,avg_turrets_killed_before_plates_fell,avg_indiv_tower_kills,avg_indiv_tower_tkdowns,avg_indiv_tower_tkdowns2,avg_indiv_solo_towers_kills_late_game,avg_indiv_towers_taken_w_rift_herald,avg_indiv_multi_towers_taken_w_rift_herald,avg_indiv_inhib_kills,avg_indiv_inhib_tkdowns,avg_indiv_nexus_kills,avg_indiv_nexus_tkdowns,avg_indiv_dmg_dealt_to_objs,avg_indiv_baron_kills,avg_indiv_solo_baron_kills,avg_indiv_baron_tkdowns,avg_indiv_dragon_kills,avg_indiv_dragon_tkdowns,avg_indiv_rift_herald_tkdowns,avg_indiv_void_monster_kills,avg_objs_stolen,avg_objs_stolen_assists,avg_epic_monster_steals,avg_epic_monster_steals_without_smite,avg_epic_monsters_killed_near_enemy_jgler,avg_earliest_drag_tkd,number_of_games_had_drag_tkd,avg_time_played_per_game,avg_game_length,avg_doublekills,avg_triplekills,avg_quadrakills,avg_pentakills,avg_largest_multikill,avg_number_of_multikills,avg_multikills_with_one_spell,avg_killing_sprees,avg_killing_sprees2,avg_legendary_count,avg_largest_killing_spee,avg_unreal_kills,avg_12_assist_streaks,avg_elder_drag_multikills,avg_full_team_tkds,avg_times_blast_cone_enemy,avg_double_aces,avg_fist_bump_participations,avg_mejai_full_stack_time,avg_outer_turret_executes_before_10m,avg_tkds_in_enemy_fountain,mode_individual_position,mode_lane,mode_role,mode_team_position,champ_role,kda,winrate,cs_per_minute,gold_per_minute,damage_per_minute,pct_first_drag_tkd_min_5to7,pct_first_drag_tkd_min_7to11,pct_first_drag_tkd_min_11to15,pct_first_drag_tkd_min_15+,pct_highest_dmg_in_match,pct_highest_cc_in_match,pct_highest_ward_kills_in_match,pct_fastest_supp_quest_in_match,pct_first_to_buy_item_in_match,pct_games_first_blood_kill,pct_games_first_blood_assist,pct_of_games_with_early_lanephase_gold_exp_adv,pct_of_games_with_lanephase_gold_exp_adv,pct_games_jgler_had_early_tkdowns_in_all_lanes,pct_of_games_team_took_first_baron,pct_of_games_team_took_first_drag,pct_of_games_team_took_first_inhib,pct_games_team_took_first_herald,pct_of_games_team_took_first_turret,pct_of_games_with_perfect_drag_soul_taken,pct_of_games_first_turret_taken_by_team,pct_of_games_that_are_perfect_games,pct_of_games_indiv_killed_1st_tower,pct_of_games_indiv_tkdown_1st_tower,pct_of_games_indiv_had_1st_turret_assist,pct_of_games_indiv_took_1st_tower_quick,pct_of_games_with_open_nexus,pct_of_games_ended_in_early_ff,pct_of_games_ended_in_ff,pct_of_games_team_ffd,pct_of_games_danced_with_rift_herald,pct_of_games_played_champ_select_position
38,Kassadin,MIDDLE,124,5.9,4.64,4.63,4.75,0.41,10.65,58,0.22,682.79,19707.51,123158.52,17171.32,102723.36,1420.28,15813.2,1114.93,4620.96,0.0,4.56,145.34,0.07,0.21,25188.56,8986.94,14800.5,1400.23,18383.2,0.01,0.02,2.39,0.0,3564.49,0.0,0.97,0.0,0.0,0.0,591.39,147.2,63.26,74.29,61.06,116.55,315.16,2.98,34.46,0.53,4.6,0.02,0.72,7.52,0.02,1.29,0.56,0.09,1.3,0.0,0.0,0.11,1.46,0.01,0.23,0.0,0.1,3,0.02,0.02,3.37,14372.78,14.81,10747.22,397.16,9992.22,5.9,264.58,1.47,177.2,64.48,17.41,1.4,18.55,5220.94,1.93,0.1,0.0,0.0,0.0,0.08,0.03,,,0.18,0.38,13.59,0.49,-0.05,5.47,6.0,0.42,0.25,0.54,0.03,1.89,1.94,0.94,0.02,0.31,1722.51,0.21,0.27,1.52,0.02,0.02,0.69,4.98,0.96,0.53,5.6,819.45,24.35,0.0,0.15,28.92,1.4,3101.72,3101.72,0.8,0.02,1.06,1.49,1.49,1.27,0.24,0.0,0.14,0.33,0.1,0.17,4330.25,0.0,0.0,0.06,0.01,0.22,0.02,0.35,0.0,0.01,0.0,0.0,0.02,1080.6,25,1588.02,1588.57,0.65,0.1,0.0,0.0,1.39,0.75,0.02,1.39,0.82,0.03,2.81,0.0,0.0,0.0,0.63,0.02,0.0,0.13,0.0,0.0,0.02,MIDDLE,MIDDLE,SOLO,MIDDLE,Kassadin MIDDLE,2.3,0.47,6.77,406.06,744.61,8.0,8.0,16.0,68.0,13.71,0.0,1.61,0.0,4210.44,2.42,0.02,0.02,0.07,0.01,0.15,0.34,0.26,0.22,0.32,0.02,40.32,1.61,4.03,4.84,0.81,0.81,0.01,0.02,0.23,0.01,0.0,0.81
39,Irelia,MIDDLE,122,7.02,6.58,6.57,4.6,0.44,11.61,61,0.23,772.2,22032.83,163564.88,5463.87,22178.99,15929.63,137134.82,638.43,4250.18,23.49,16.02,100.3,14.64,0.23,30809.61,11577.82,17003.82,2226.92,28052.43,0.06,0.05,2.64,0.08,10894.68,0.0,0.98,0.0,0.0,0.0,476.03,200.99,234.73,22.41,56.85,7.34,321.33,2.59,32.34,3.87,20.81,3.4,0.84,7.48,0.01,2.46,0.39,0.11,1.55,0.0,0.0,0.0,2.52,0.07,0.48,0.0,0.08,17,0.1,0.11,5.01,14664.98,15.0,12542.95,456.67,11614.74,7.02,243.22,1.64,211.32,75.5,49.29,2.25,21.23,7368.56,6.74,0.19,0.0,0.04,0.03,0.3,0.46,,,0.14,0.22,15.3,0.56,0.17,6.43,7.91,0.27,0.67,0.57,0.01,1.45,1.48,0.73,0.02,0.75,1637.07,0.34,0.49,1.91,0.01,0.0,0.96,5.93,0.84,0.5,5.14,791.76,26.64,0.01,0.16,30.45,1.11,6477.61,6477.61,2.08,0.16,2.02,2.61,2.61,1.57,1.39,0.02,0.37,0.53,0.13,0.26,12736.1,0.02,0.0,0.16,0.1,0.53,0.09,0.87,0.01,0.0,0.01,0.01,0.05,1114.37,46,1631.97,1632.56,0.77,0.07,0.01,0.0,1.54,0.85,0.13,1.61,0.81,0.06,3.21,0.0,0.0,0.0,0.8,0.03,0.01,0.3,0.0,0.0,0.01,MIDDLE,MIDDLE,SOLO,MIDDLE,Irelia MIDDLE,1.77,0.5,8.02,461.15,810.05,0.0,15.22,10.87,73.91,13.93,0.0,2.46,0.0,6039.8,13.93,0.08,0.13,0.16,0.02,0.25,0.36,0.34,0.4,0.44,0.1,54.1,0.82,16.39,19.67,3.28,0.0,0.02,0.02,0.23,0.01,0.0,0.82
39,Irelia,TOP,174,5.79,6.96,6.94,4.05,0.36,9.83,86,0.23,748.92,22015.82,175962.19,5394.43,23653.04,16098.78,147459.99,521.75,4848.44,23.76,15.14,103.9,13.77,0.25,32035.85,10299.38,19195.63,2539.94,30970.39,0.01,0.07,2.83,0.07,11079.77,0.0,1.0,0.0,0.0,0.0,495.82,218.6,238.12,22.89,58.36,7.33,326.71,2.29,27.79,3.79,20.47,2.44,0.59,5.81,0.01,1.83,0.35,0.09,1.17,0.0,0.01,0.01,2.64,0.08,0.11,0.0,0.12,22,0.07,0.09,3.68,15357.76,15.35,12580.97,442.03,11752.2,5.79,208.88,1.69,217.22,75.16,47.69,1.97,20.98,7463.29,8.16,0.29,0.0,0.07,0.0,0.22,0.25,,,0.09,0.14,14.6,0.52,0.04,6.51,7.94,0.24,0.39,0.5,0.03,1.14,1.18,0.55,0.0,0.46,1699.14,0.39,0.39,1.98,0.05,0.01,0.95,5.99,0.84,0.51,5.53,803.76,27.49,0.01,0.18,27.67,1.6,7433.94,7433.94,2.29,0.24,2.41,3.0,3.0,1.81,0.86,0.01,0.39,0.57,0.1,0.25,14541.29,0.02,0.0,0.24,0.09,0.4,0.17,1.21,0.01,0.02,0.01,0.01,0.06,1251.02,53,1679.44,1680.03,0.45,0.09,0.02,0.01,1.39,0.57,0.07,1.31,0.59,0.03,2.53,0.0,0.0,0.0,0.72,0.0,0.0,0.09,0.0,0.01,0.02,TOP,TOP,SOLO,TOP,Irelia TOP,1.41,0.49,8.05,449.47,786.54,0.0,3.77,5.66,90.57,10.34,0.57,0.57,0.0,4289.25,12.64,0.04,0.1,0.12,0.01,0.16,0.32,0.24,0.22,0.33,0.05,56.32,1.15,23.56,29.31,0.57,0.57,0.01,0.01,0.17,0.01,0.0,0.57
40,Janna,UTILITY,411,1.3,4.42,4.39,14.09,0.59,15.39,207,0.09,269.3,7511.61,20507.73,6120.01,13576.68,1132.73,4389.81,258.16,2540.21,0.0,33.48,139.78,29.66,0.14,16804.9,7166.5,8948.84,688.6,8488.88,0.0,0.06,1.56,0.0,8654.78,5086.05,8.45,6074.68,11161.78,0.66,629.14,104.65,69.67,46.39,52.08,5.9,174.05,1.26,21.16,3.74,23.82,5.77,1.77,13.02,1.44,0.35,0.25,0.01,0.17,0.0,0.01,0.0,0.11,0.0,0.1,4.14,0.05,12,0.18,0.05,5.53,10145.45,12.43,7577.21,275.21,6769.9,1.3,33.1,1.49,23.94,11.39,5.63,5.92,21.19,0.0,0.3,0.01,0.0,0.0,0.01,0.01,0.12,,,0.01,0.02,64.08,2.26,0.21,25.42,29.24,0.52,3.23,0.51,0.01,6.42,6.53,3.97,0.29,3.67,1649.26,0.33,0.39,1.77,0.01,0.0,0.81,5.51,0.91,0.5,5.71,826.25,25.59,0.0,0.18,27.29,1.11,1331.66,1331.66,1.25,0.12,0.47,2.46,2.46,1.0,0.86,0.01,0.15,0.6,0.06,0.32,3103.03,0.0,0.0,0.29,0.02,1.18,0.22,1.19,0.0,0.02,0.0,0.0,0.0,841.96,265,1655.09,1655.72,0.02,0.0,0.0,0.0,0.66,0.02,0.0,0.25,0.08,0.0,0.55,0.0,0.51,0.0,0.93,0.0,0.0,0.2,0.0,0.02,0.0,UTILITY,BOTTOM,SUPPORT,UTILITY,Janna UTILITY,3.48,0.5,0.88,274.69,272.31,15.09,21.89,23.4,39.62,0.0,15.33,44.04,20.68,0.0,2.92,0.04,0.01,0.01,0.0,0.07,0.11,0.1,0.09,0.11,0.01,46.96,0.0,3.65,15.33,12.9,0.24,0.0,0.0,0.07,0.0,0.0,0.24
41,Gangplank,MIDDLE,11,6.82,3.91,3.91,6.09,0.44,12.91,8,0.23,812.85,24344.64,201268.0,3025.73,6953.55,16891.36,178636.91,4426.64,15676.55,1065.18,11.18,279.64,0.27,0.19,24284.45,10823.45,12156.27,1303.91,14818.0,0.0,0.0,4.45,0.0,7463.0,0.0,1.0,0.0,0.0,0.0,639.55,131.27,193.73,22.91,120.0,7.09,343.73,1.82,29.91,0.0,4.0,0.0,1.0,9.09,0.0,0.91,1.0,0.18,1.18,0.0,0.0,0.09,1.64,0.09,0.18,0.0,0.0,2,0.0,0.09,4.45,16073.55,15.73,14070.27,490.76,12971.36,6.82,245.71,1.64,209.45,70.0,29.92,2.27,21.27,0.0,3.64,0.09,0.0,0.09,0.0,0.18,0.18,,,0.18,0.45,17.0,0.58,-0.07,5.0,6.55,0.18,1.0,0.54,0.0,1.82,1.82,0.73,0.0,1.09,1706.49,0.73,0.45,2.73,0.0,0.0,1.36,7.09,0.27,0.27,3.64,901.12,29.73,0.0,0.45,20.87,1.0,5514.91,5514.91,1.27,0.18,1.82,2.36,2.36,1.5,0.91,0.0,0.27,0.45,0.09,0.09,15746.82,0.09,0.0,0.36,0.09,0.55,0.27,1.0,0.0,0.0,0.0,0.0,0.09,1144.6,3,1684.82,1685.32,0.64,0.18,0.0,0.0,1.55,0.82,0.0,2.0,1.0,0.0,3.55,0.0,0.0,0.0,1.45,0.0,0.0,0.18,0.0,0.0,0.0,MIDDLE,MIDDLE,SOLO,MIDDLE,Gangplank MIDDLE,3.3,0.73,7.59,501.07,866.96,0.0,33.33,0.0,66.67,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.09,5.82,0.82,63.64,0.0,18.18,18.18,9.09,0.0,0.82,0.0,3.27,0.0,0.0,9.09
41,Gangplank,TOP,155,5.59,5.23,5.23,5.5,0.4,11.09,76,0.24,825.67,23864.62,180956.54,3693.9,8586.88,15970.64,158498.08,4199.04,13870.62,904.5,11.7,282.74,0.04,0.21,26570.48,8765.37,16144.7,1659.45,17027.61,0.01,0.07,1.89,0.01,6214.38,10.58,1.01,0.0,10.58,0.0,564.77,165.37,157.44,20.21,107.59,7.39,292.64,0.75,14.84,0.35,1.81,0.01,0.81,7.78,0.01,1.08,0.91,0.1,0.78,0.0,0.0,0.02,1.66,0.02,0.11,0.0,0.1,12,0.05,0.05,3.81,15183.08,15.25,12591.76,453.98,11784.65,5.59,213.52,1.68,200.13,66.77,33.33,2.14,20.41,9363.49,5.43,0.12,0.0,0.03,0.0,0.21,0.14,,,0.15,0.23,15.79,0.57,0.08,6.39,8.17,0.15,0.65,0.49,0.02,1.27,1.28,0.43,0.03,0.72,1705.32,0.29,0.46,1.85,0.0,0.0,0.68,5.22,0.87,0.52,5.43,825.41,27.06,0.0,0.14,24.93,1.31,5546.11,5546.11,1.86,0.15,1.72,2.19,2.19,1.68,1.0,0.01,0.13,0.35,0.07,0.23,10506.06,0.03,0.0,0.21,0.07,0.34,0.12,0.8,0.02,0.02,0.02,0.0,0.06,1469.22,42,1638.7,1639.3,0.38,0.08,0.01,0.0,1.31,0.47,0.14,1.3,0.66,0.05,2.73,0.0,0.0,0.0,0.88,0.01,0.0,0.1,0.0,0.0,0.03,TOP,TOP,SOLO,TOP,Gangplank TOP,2.12,0.49,7.53,461.04,873.79,0.0,0.0,0.0,100.0,18.06,0.0,0.0,0.0,6040.96,7.74,0.03,0.06,0.11,0.0,0.15,0.3,0.24,0.3,0.32,0.03,50.32,0.0,14.19,21.29,1.94,0.0,0.0,0.01,0.22,0.01,0.0,0.65
42,Corki,BOTTOM,563,6.6,5.29,5.26,6.66,0.48,13.26,273,0.24,822.95,23797.43,156454.62,5438.21,49132.71,15231.56,91299.48,3126.66,16021.45,376.42,1.67,35.39,0.05,0.16,20838.15,7917.55,11954.85,964.81,12608.95,0.0,0.04,1.72,0.0,2934.24,5.14,1.01,0.0,5.14,0.0,573.07,145.22,65.99,25.35,47.28,66.61,205.23,1.76,24.74,3.07,37.72,0.0,1.69,10.41,0.0,1.55,0.68,0.12,0.98,0.0,0.04,0.02,0.71,0.03,0.07,0.0,0.28,98,0.12,0.06,5.16,12936.81,14.12,11753.25,425.27,10828.28,6.6,198.46,1.55,198.29,62.6,29.17,1.95,20.61,42613.26,7.02,0.26,0.0,0.02,0.0,0.21,0.07,,,0.13,0.24,14.81,0.54,0.2,4.82,7.56,0.23,0.47,0.39,0.01,2.55,2.62,1.42,0.01,0.54,1671.01,0.31,0.46,1.89,0.01,0.0,0.79,5.49,0.86,0.52,5.54,818.09,27.07,0.0,0.17,26.62,1.02,4984.08,4984.08,2.36,0.24,1.62,2.63,2.63,1.11,1.13,0.01,0.23,0.46,0.1,0.25,12181.26,0.02,0.0,0.27,0.09,0.93,0.17,0.52,0.0,0.01,0.0,0.0,0.04,963.64,330,1640.39,1641.0,0.75,0.08,0.01,0.0,1.49,0.84,0.01,1.55,0.83,0.06,3.11,0.0,0.0,0.0,0.79,0.01,0.0,0.22,0.0,0.01,0.02,BOTTOM,BOTTOM,CARRY,BOTTOM,Corki BOTTOM,2.51,0.48,7.51,429.89,870.43,10.61,18.18,17.58,53.64,18.47,0.0,3.55,0.0,7568.96,17.41,0.02,0.01,0.02,0.0,0.05,0.09,0.07,0.08,0.1,0.01,53.82,0.71,18.47,25.93,6.39,1.07,0.0,0.0,0.05,0.0,0.0,0.18
42,Corki,MIDDLE,91,5.12,5.55,5.51,4.97,0.4,10.09,39,0.27,800.08,23437.85,163559.78,5115.6,52745.15,15164.03,95961.82,3157.27,14851.75,306.51,1.79,54.86,0.04,0.18,22236.95,10102.85,11122.12,1011.09,12855.98,0.0,0.03,2.19,0.0,3142.1,0.0,0.97,0.0,0.0,0.0,527.42,178.1,65.33,26.16,48.47,75.15,215.12,1.71,23.99,3.63,36.62,0.0,0.81,7.09,0.0,1.1,0.57,0.13,0.93,0.0,0.0,0.03,1.66,0.05,0.26,0.0,0.08,12,0.03,0.07,3.2,14371.34,14.54,11415.45,418.56,10802.49,5.12,253.92,1.51,201.76,75.59,35.45,2.44,20.92,3128.94,7.6,0.4,0.0,0.03,0.0,0.21,0.12,,,0.12,0.23,16.75,0.61,0.18,5.31,8.46,0.16,0.73,0.59,0.01,2.07,2.11,0.99,0.01,0.87,1762.65,0.31,0.35,1.63,0.03,0.01,0.86,5.16,0.92,0.57,5.65,809.58,24.0,0.0,0.14,31.82,1.3,5162.68,5162.68,1.78,0.09,1.55,2.44,2.44,1.55,1.04,0.01,0.26,0.56,0.09,0.25,10573.21,0.02,0.0,0.22,0.09,0.62,0.13,0.95,0.02,0.0,0.02,0.01,0.04,1000.59,40,1594.24,1594.84,0.48,0.07,0.01,0.0,1.27,0.56,0.0,1.21,0.63,0.02,2.41,0.0,0.0,0.0,0.63,0.01,0.0,0.1,0.0,0.01,0.05,MIDDLE,MIDDLE,SOLO,MIDDLE,Corki MIDDLE,1.82,0.43,7.88,429.63,882.09,5.0,12.5,17.5,65.0,19.78,0.0,4.4,0.0,3438.4,13.19,0.03,0.1,0.12,0.01,0.23,0.51,0.42,0.38,0.44,0.1,39.56,0.0,14.29,19.78,1.1,0.0,0.02,0.03,0.35,0.03,0.0,1.1
43,Karma,MIDDLE,106,3.81,4.78,4.77,8.68,0.45,12.49,51,0.22,748.83,21056.91,121224.98,19175.04,105323.38,1313.45,12169.92,567.58,3730.75,0.0,34.46,270.22,14.83,0.16,19334.62,9102.97,9351.61,879.14,16937.39,0.0,0.08,2.39,0.01,3111.97,51.25,1.24,3336.33,3388.15,0.0,559.2,149.9,123.16,28.94,93.58,45.81,291.49,1.58,26.34,3.53,17.38,3.95,0.96,9.76,0.01,0.73,0.51,0.01,0.43,0.0,0.0,0.0,0.88,0.01,0.29,0.21,0.02,7,0.08,0.12,4.35,13685.58,14.53,9904.69,363.92,9158.11,3.81,134.5,1.35,174.42,70.4,18.23,3.4,19.11,2811.68,0.82,0.02,0.0,0.01,0.0,0.06,0.06,,,0.11,0.2,16.05,0.59,0.12,6.24,8.64,0.24,0.91,0.6,0.0,1.68,1.69,0.92,0.0,1.0,1687.18,0.28,0.42,1.66,0.01,0.0,0.75,4.87,0.94,0.54,5.61,818.08,26.12,0.01,0.13,27.27,0.91,2233.33,2233.33,1.05,0.02,0.64,1.77,1.77,1.0,0.85,0.01,0.09,0.44,0.03,0.24,3912.44,0.01,0.0,0.18,0.0,0.56,0.06,0.69,0.0,0.04,0.0,0.0,0.0,1005.56,43,1632.1,1632.68,0.18,0.01,0.0,0.0,1.08,0.19,0.0,0.92,0.42,0.02,2.01,0.0,0.05,0.0,0.94,0.0,0.0,0.25,0.0,0.0,0.0,MIDDLE,MIDDLE,SOLO,MIDDLE,Karma MIDDLE,2.61,0.48,6.44,364.12,774.1,13.95,9.3,20.93,55.81,10.38,16.04,1.89,0.0,2652.53,6.6,0.08,0.03,0.07,0.0,0.23,0.47,0.33,0.4,0.41,0.05,43.4,0.0,3.77,5.66,1.89,0.0,0.0,0.0,0.31,0.0,0.0,0.94
43,Karma,TOP,56,3.27,5.39,5.39,8.29,0.39,11.55,27,0.22,746.8,21824.57,129581.29,19496.05,111101.34,1899.54,13666.34,428.3,4812.89,0.0,40.52,335.16,17.12,0.18,22195.75,8044.8,13137.2,1012.93,21310.5,0.0,0.07,3.41,0.02,3995.98,140.12,1.57,2968.89,3109.57,0.0,630.16,171.84,132.52,33.98,103.12,47.59,317.21,0.77,17.82,4.64,24.3,2.95,0.75,8.61,0.0,0.82,0.52,0.04,0.43,0.0,0.0,0.0,1.11,0.0,0.12,0.25,0.04,5,0.12,0.09,3.3,14776.36,15.29,10200.5,359.0,9359.02,3.27,112.31,1.57,175.93,67.2,20.91,4.02,20.5,1638.84,1.12,0.05,0.0,0.02,0.0,0.02,0.01,,,0.09,0.14,19.8,0.71,0.65,7.54,10.02,0.27,1.3,0.63,0.02,1.59,1.61,0.77,0.02,1.55,1640.78,0.45,0.3,1.7,0.02,0.0,0.86,5.25,0.86,0.52,6.2,846.72,27.54,0.0,0.16,29.17,1.48,2963.0,2963.0,1.73,0.09,0.96,2.12,2.12,1.38,1.25,0.04,0.11,0.5,0.04,0.32,4673.57,0.04,0.0,0.29,0.05,0.23,0.04,0.79,0.02,0.0,0.02,0.02,0.0,1419.36,11,1697.71,1698.33,0.14,0.0,0.0,0.0,1.0,0.14,0.0,0.7,0.27,0.02,1.46,0.0,0.05,0.0,1.11,0.02,0.0,0.3,0.0,0.0,0.0,TOP,TOP,SOLO,TOP,Karma TOP,2.14,0.48,6.26,360.5,771.32,0.0,0.0,0.0,100.0,7.14,32.14,1.79,0.0,2926.5,8.93,0.21,0.25,0.25,0.0,0.68,0.64,0.77,0.54,0.8,0.12,44.64,0.0,8.93,16.07,0.0,0.0,0.0,0.0,0.45,0.0,0.0,1.79
43,Karma,UTILITY,741,1.97,5.06,5.04,13.4,0.57,15.37,357,0.13,427.27,12103.82,33938.08,10586.29,26520.69,957.17,4459.38,559.7,2956.99,0.01,27.83,148.15,11.6,0.14,18070.44,7467.09,9843.43,758.98,11510.89,0.0,0.06,1.77,0.0,3924.91,1163.25,3.45,5720.75,6884.81,0.67,578.55,124.26,73.18,25.08,100.42,35.23,233.91,1.52,24.46,3.83,17.26,4.17,1.79,12.93,0.01,0.49,0.26,0.0,0.29,0.0,0.01,0.0,0.2,0.01,0.09,0.72,0.06,30,0.18,0.08,5.92,10194.38,12.38,7900.93,287.93,7085.9,1.97,68.86,1.51,31.53,12.54,10.29,6.67,21.9,1167.41,0.54,0.01,0.0,0.01,0.0,0.01,0.09,,,0.05,0.07,63.68,2.22,0.12,24.3,28.54,0.54,3.8,0.55,0.01,6.58,6.65,4.05,0.27,4.27,1691.57,0.33,0.46,1.89,0.03,0.01,0.84,5.55,0.81,0.53,5.28,823.86,26.7,0.0,0.15,27.43,1.14,1138.43,1138.43,1.55,0.13,0.39,2.13,2.13,1.0,1.1,0.01,0.12,0.5,0.05,0.28,3440.55,0.01,0.0,0.28,0.04,1.05,0.27,1.17,0.01,0.02,0.01,0.0,0.02,879.75,460,1650.38,1650.98,0.06,0.0,0.0,0.0,0.84,0.07,0.0,0.39,0.12,0.0,0.8,0.0,0.33,0.0,0.87,0.01,0.0,0.12,0.0,0.01,0.0,UTILITY,BOTTOM,SUPPORT,UTILITY,Karma UTILITY,3.04,0.48,1.17,287.24,440.04,14.13,21.96,23.04,40.87,0.67,9.45,46.29,21.46,157.55,4.05,0.02,0.01,0.01,0.0,0.04,0.07,0.06,0.06,0.07,0.01,53.58,0.54,3.51,14.44,13.23,0.27,0.0,0.0,0.04,0.0,0.0,0.13
