,summonerId
17910,wa6dKfDf76VJe7sV2TEN2-qzF6I9aDHrVx8p8D1UbRF0e4E
17911,Xm3KMUkqqDKq69dh2-SD5V3N1Pe6FOpwEAQvIVMb3fpkIu4
17912,L5VTaIySWa9v12om4JU80IjIsO0ljr-B4-1YRD6Mup2hWMw
17913,dHjELQ7b2d0dWBJj24laLJ6hZitKhP2wGSadaQ82py4coYLnZJQ0yXL5fw
17914,B0PyA650b_XycEnymAYoLQihrvkqsVmwqa1DBvOxg25IqCI
17915,zlfWAI_pEcdbrq_WqFuXKI_sb0T3N6VuH5LMomHZ6Ms5alNh
17916,lzbMeqAKd-GnLvB8NFnXsj836yQEbzPe6YVTY6iw6d3f-aQ
17917,OQk94lc2RUJtR9RZ0K0QYc2Xkmc2spwceby_NeI2r1WcsUg
17918,3pNb3YmpCr1dux7OgwslQBeVOP4F7_kriiHuXJlihPeDmLqe
17919,cuGvSvK91LUqmMNWyEKig34t2Uq_fvrUMRX3xHJSpPEa11o
17920,1CVibwguwHxyWEqiAcepgL5Uu4BS0tir8XxGHnGvLBQFijouRXG0_8dhCA
17921,GFD9GcP4ZkvcjagR5jjsBrcyykBEClSPIPVA6N95n24hhEI
17922,q4aelgONsMW-iRLYjlyinQajYv8Ako6PQVGL4iJoDBKnO-4
17923,6MgO2h2R4VuQn6GptQ7qa0LbvwvE3L0Q2C2PFKwbBWfmg3ZC
17924,y8zB8Pyt8Vinb4t4jJdq_xu9UNwhv8468r7O1czoPgR3DJr4
17925,yy0yHHI0NsSDQ2610exU2LL4KkKT4lPI5WeZgoAJcTQEsAlMBqFsHSQKhw
17926,b3-9LgMipggb3X4GeMt-1yA5Sujt1S1-ErfSVyeyXSn3dizjERd4P-h2GA
17927,XCh98-IV74TkBFuGq6-OxAA0d8_wwkD3evfgqtXhFN9T7FUw
17928,-SVrz7xQ6SEqsmqJKGs74TvBx3YJ5ZJw-efplzaqdIPtaZ8
17929,PEavXfLRs1v9Y_2EOCzef7UFP7IAk5EkYLP-FjZ5OwEWZ_8
17930,BcpSuN2-tlHlE4caP1I43VY4_wy7aGQsUJ1nQQQj6pxdD4tjWtXWr3K8LA
17931,6Gs67JxsJxHxmZIgKCm27s9r7why9XKM3rOqtNasceL7yATgxd0do8_lEA
17932,iZZHlJ_slWVhSQ5nPEILY_NB9akLtgp_5tg2t3sNN4kzzzVH5DlkzJIp6w
17933,2XI3F_kPxJpRRA2Pqyj7UYxHcy6FWOu1N2KiYSVnGv-MiVE
17934,iJ_tNtxXAX-4p15Muzd3_itsoN4dMBCvfzvmOaqpW3akxNI
17935,sJHx0CejiV9YTlXUEs2eYS1hnob5pdTH_WhPzh35wE3aQHM
17936,mIEz0SnHHlR9Olu1TOViIfmoP-LbGD8trYsd4M9fn3pEzXao_rkkLBu3oQ
17937,s7yI0p97fsFdYKfwOinG4U71kojGNkKXFfHAWRveGL7C2ZJd
17938,GZd7HdYTlx_Ka1xKh_HcRLj0h0DITlVADhB0ItkRksPeAqmJCIjKTA_VTg
17939,68eK_HQ54xhw8WMyW2A6PqF0k15drBYNu5Z07cUJWvfRiO2d
17940,IKVc2QU1TmD525x_FjbDHxhE1Rq6pGskI5HmbEidX10q1w4
17941,mzZ01HKYTzAloiUrm8LRVd5aAX3p9P3LCYRCWRhIBYu3P4c
17942,XMTCuZJvXxBfWz8xIzBoLO4ryBQ9Q4HxuuHdcgeHItFbEHs
17943,rs-VKPUzi2VQxWZWGYfaSv6rwiKRexAF-FUUUJ46b3QedDQ
17944,Fs7ShN1BKMdLjPpGljIHpfsRyZiqRpcAdPzRc-kmSrOOfMs
17945,zyXADo-GvLzj584uFvH4JP2zcmXOgEcBNo6ENwA7VtOeDbM
17946,bbSQ1H1ydddkWVYjyVjS3qNcy9G1jkRM2AdScYXwltMpz_3L
17947,HM6TQhdnbgIDKNKR9Ya8-ipE6GnpbUt43YK7H69EVYVMh8A
17948,t3BD3nvvT9keF9sE_Zh33jsd0lnNyFvPVaibtupPqHSsERE
17949,lDb_Dc39Uznjm7GE1p4MNj0ne1XsNn5aXOjW0VAEvP8WnX4
17950,esQyoFDpk3RolZHoRCvn5hDVkl3B6ec6G9LzernMyxusMV0
17951,uT3vX2tfKctPIGRv19L1xtqXNwXduRnc7JUTZqVCwvpHNNMW
17952,JJ2wJvQUl8Vl76jlZai0tEq9YotY2-C3JX3jIBsKLwK4HX-qH04M_r3DhA
17953,CM8HrvpGWQsTIAnwb_FPYI2dmdOH0h26xML5JcA2T9xqHaY
17954,LZgqEn4KIpRZynzmZiiGZ4lpfsBT-ke7Xj6JXaYf3jdtTKI
17955,xbGQ08VEXQHrPugZ7Kedq1NlS9fQrqNlprG0nUkaGFK4YGr9rMn55L6uGQ
17956,m4au_m-rU2w4JlTJMotGd4fEpjPdtH2n_tMpPv5Yq2GDlI56
17957,uY3ycu8GVq5Z7DKzOTjpaxquBin9WYiHjlPuiyvyk55m9YU
17958,55rSxgk6DhhA6w5BksZoDdGPu-mP0Tsv0oOJ68818SU1l_s
17959,t4UxNz5nLgOMPwKBjUxXVTl083vZt7rUxvmVAkKQdVTMbF4
17960,rS1BxOkCLSF1ilZT2wwhpUzkhaoPeTaZYK21KjeK0BCZK9g
17961,17AoTfEbttXuIefE03p2umnfRVqouUkjepm9RfUWw-7eHbQ9rTe154tJ7w
17962,UB36mzzgZDbJI3sqr2O97gH-cEvwl7scLhrRzU7QsyUwsnA
17963,_iPjPc7N3RNn_EoLc4OalH8viGmYvbFP_cLWfvhdFchtzA0
17964,sN82vszsUE2XpvX-YVLKdwkHvQ1h84Sjnp1d_kBTqu4F6M-n3RhN_WdJgw
17965,0WNS_DYLMEa25r8qbBfY_5Qi2yddQ9Dbi6uCN-Dgm5N5L14
17966,cede_prY19sU18hMpfkoX_O8FsU42UcyTSbeJJ68mS971UY
17967,l42Glol6Fkid_9r-FqldGg7K6igMe7ViUIgq9IMLtOehJVg
17968,ofYmTrfwK4hlQv2aAWT0FWuxpUTBKBiPKe7nVlmhXS9y6vo
17969,I-gxzq9kf31Tu-C5UqVkGVTnSmntgwl6PjIqgeGTgWuEQ8MKhWkeOcLDHQ
17970,LtFxz1ao8rvCID16KlcAen6bott03i0_2hImmUJwXhfBnu4
17971,CV7avbXNrexbvQP98wzWKP5q5Xgxe5_TaRYJrxuFm_wYmyebBCrYf5jUgg
17972,PLkf5ZJCtTRLGozEON5WFEJ-XcmUDpskFcE_49wEgoZhPjuU
17973,LS-mkVYsQYeAhXiN74yj8WZ5oe20hJeDfTUAlqDNnrx2S7g
17974,6L6mxY58AtB6Ut-P-I_v9tfM-19_Sb5e_n_wbFUt4ako0xc
17975,CF3hwsotQvN77yWrsNqo4RtVSyVnCOD3HB_wwgefItPK2L4
17976,kkY5A6ps5dxZlZSfZKGSOH5vXb_Xu1lzgy11YbCVQDHUQVY
17977,seDIIpSzaPa9OW-i6CD_8b-aYmONWAxmbkZDwt_fljwkmito
17978,oDBWifVAuadLoH6xsUq1hY47jFhsz5-xetEQtZr0ELUtfKM
17979,ArnA4NpO4M_QdfX31l64EYcYTeg6SY0G1FqjcR3OXBRyI_A
17980,WZNvfX5NX2pw4GoJ1gGzKbETksT9EJ1eAnGQm-AUIwtDdLI
17981,7VoaYn0UFi4qwGDeEvU7thB9tVfsc6XXEYpd3tI6AYR2_NY
17982,iOgz0ER2V2AbTmQWPMfbBlm6XSizIC7MqRitYPduY6AhSpa6
17983,CJRveq29cNu16fBPdfQM2ciP3_8RCl5oyHFjmGCXUKlUqwdMwRsLG4TxEg
17984,rnjbGV8d1dR_xVt5x_1a5IGiTC74iS8qWdge7RtDyjqnTVQ
17985,1wCcJ3EflSrGWq3pFDmszugDM_LWxSj9vzRxw1Gcbm3-LYw
17986,A8YSNSlhYv_SJt716aoTOBnG0X7T6DOyxARHOx3XOzcf8Fc
17987,tACghdVkq2O-fBS10heBlHyJU06P8uAHx1SFnQQAm6kySeeZ
17988,lHeq1dCLirS8534X7y0ed3bCQixwTzYuZLd7NQn08pemmjQk
17989,Ulu3sDhFDr9EdIS2ieZDZDwRSo8TPxW0VLLMdhr7HSAdl7c
17990,0JqvxpwbS-jitzxSuI4Q51XrPeRrwxFObc3KjL8RMOtxKcCKFEz5my1G5Q
17991,bAZMYFIFI8D5TPvnNUKED5ngvXEbsu3A1QMOvd32XLbwVLE
17992,xMCtcqBGkFdwbmaHvcnHvGRJ_Lc3289a_LmEk3hGVNsX04I
17993,QgHf5JhqBWx53yyI6gnz0kdUsUvbN_NbixdQZaq_JtBhxGk
17994,JBz9g7w1YuTffT3vlYGhuu1e37BQNHj-0IT2C4Uu1HXIIhw
17995,cZLy0Tt7N5ru0KbMjHsjv5d6RBG8Elm0fdq7o_g1ra9Rvg8
17996,8x_jwdEa3UBb6W5tu7FjAuBUHJZAnJCXCA_DSmOhdJRCutaN1eCH6KuWnA
17997,-FOJzMFPELV5uIGE61_yZxPZ1CWq5RWA7MKXP0jGkHi9HXM
17998,E4opZLeAxBi86rxJQmel3m0Fej172afpygrZOHBkAzWpAWY
17999,cYx1cm71dPv_OvSVBB1atdFwGD6KRolVUbCL8-bJPM1ilaaoB-mpppk4rA
18000,F5GwS9XtTRISXkDdi3rr5oe7RKAPg7dUb_6I9srD1fOSTJM
18001,TCtkUGx-Ti0gX6s9csGgCfSzbQnvHmpql09IHtiOzG_q65A
18002,ip4iDSiRGB2y-JeHt7tGpk1DDPBm_Yamy5n_z-nqIviWXlSy7KRn8kzdXQ
18003,nxmPc-w9yN_UWre1jos5FtAbdPNm93zwxNVDN9VuBDv1f_04
18004,i2AXaxEDaDsvJFB9xxVBX0Y5vhIPTPNx0HV8fRHZKpoYp0E
18005,FJSahrfsW0LaleGHDp3gi1F-qzexOxoMcbwEuh_gYeK_qOse
18006,IZLxHy23AUXVjAtR1R4QdKGZO_2iEr8CBXId-LfePl84Mhg
18007,Wiw8m6rURm8am4weNHzuOeP9Mcg-0pfphpTSR-HNWzk
18008,xhzTLIu4d8tAv8lK1DnVj1lGNWw7UoDDxYXif__NctGoFXY
18009,vls3xoM9tNOzVU3DJNaUJfoXfzt_11RQEZ-6GQcNnejAppU
18010,AHRXOO19Kuq8rZHCN7kgFUEvc4HuxT_nfQ1IqIrvk4B1kq0
18011,mS3hoo7d8MHHajfojon3P2P8wQcdtsn9uYueqHhL52dylI8
18012,uR6TrJCbTizKFReJtMM5LkF9H7GDhQEQExilhNm9oP3QPwg
18013,ZFoUetN1lpNaiNQbIBYH9n_IwOHrbqzAFtalmiATT6y-O4Y
18014,0v10sgIVaOAjNZcLXNY4I1m-Fygow8IhD0Y9jNne_GZRmOZ4
18015,hePLmECxgEP21PzrckpBwbIkrPHZ_5qQVptjAPKaGz6kDDc
18016,nife5ys4Q3NOItFeSZtvCGuR7BAHSe3tIYtiltUdApC0HCLw
18017,D314e0EAUil9YpE4blfDD0_PucIo_6jbwuipBcysKvA1C-lzSyDcI8Cpyg
18018,HjlXy68U9lT0n7Opvl8XRqvSvgO0nqiCeANG6NkHKKDnjsQ
18019,HS90nFkmpjQgSOAMDRPoplaeDqPJ0yCP7RVT9UuJpJbGNnQvhEQnrfPFTg
18020,c-DniNfZvVrLCy5Yly-fgCu0bw-TqkgWRKkQU8JYBvdVtR4
18021,qIR_KZ736WcRtlJTmq7GulvOKaZL72Vhm3lgc2lOj81MFDzn4GOXf9hKAQ
18022,axCq7HlOBZueALwBdlN4IBfYvEhC06su796SvFxoLi66pH4
18023,MmzGykcDYlUB13EfokMjvgahXB0S5oY8C-4fHZQTrZ-Q6lI
18024,Q5H1Qd0s3w7gTt_7onWbjbEbgtp8lzpU2IFV-XVeFNUZljo
18025,xOuEBmWRrRjVGmdGBbH3OR5Kg6icoSLH50c5sfQmSzvB7ZGdlA1YJpbuOA
18026,Jwx3fBhZFbjhSqfSXU8cPGAIcJXlYUIgC__fijvMVmlCVWw1
18027,7lJkjWYXLvGkSMb884a5iP1pp8ZtoRo0NRHCnrB45qphiMNtx0NuXHmKVw
18028,SvWjOyEIeEyr2--xIUHswGtWsGQnU9RvtDGStJGBT0WdFHI
18029,HQ4oGGOA3cNRup2AJSC-qdqWTxOxGNGa7BvuYoOKeSqyIxeBSo0ihs_r_A
18030,K7hrTeOsBqjF0-sQt50pBvsqBaOP7fSJ3zZZJ1qtMJZp3PRH
18031,ppeM5aDrh2wdRsv3LhYWT-f3O5mKLB3br1uioxArm3BziiY
18032,ecXNsCKRV4w49It5jOMdAMVC8UHvP4e97Z_pJwNG94xmIbM
18033,iXkxnYR9rVaG662tmY2I-cfx3ilyYy1TWW1B7mb_k9EjGd8
18034,fo_Xu6v3qat_eJ0B-4XWO6L8Tm6GVqxVIsZfaZqStUafN93ovBmZ_1D0Lg
18035,0q0nmdXjfwQxgaTyKO-XZiGpLaU7CKf64HTRI3iAIdItwkw
18036,kCo9JORDan03dNtKNHf_FUW6UheiJ2TCSISEmcSS7nsP63I
18037,2s1TWm1rz0MgbKRyMHhLy4IHT-qaXm8xyXsTdU9WpkURH6NK6Fy8Hq_9hg
18038,AZ98JBrJz3KCmDbEnxU_LfQwe38ODrojYxMG0IRQN4oExRA
18039,HuyNLBFAcy7SDIRJp5QRikP8bLqX3vRoxJ0Ec6CeMcYVuro1
18040,JOSpvHV0NIgzVaaxYf8BrKS9Vm-SxytRMplp18JPWqzxcJ8
18041,T2_WU-i1Wavw6WQUBgo_OOkVHgmwkEE4Vx4Qs744adCClVE
18042,2nd0vvwbqBh4h5cVOtqIwvhMTbqdxGgpUTHwL_vk5It-dvvUmsegoAkb6w
18043,T6HFDvt4Plik3YOLnyKSC9g4n7gmbJYs-qWqVAnwr4oJphU
18044,2IaSCzVTzXAAqtlr5wzuoyGDkogJWsLVLQgCYvitvcwBko8
18045,1oi_A1KxqoFi9m8XoUo5Y_QI2hLhe6OpRuOZocmCOtJsd2A
18046,a7KW2Gt_nYxQKdtK8YDZitOe0uGGwfVdjxbpsGcaDqgIOpI
18047,KNr5TkR1KCkDjss3q2zc_yNE-97_2E9AbjJnaMbmIDoDsng
18048,GUi2cp273olYMjP2JapJZvhN3GUjxBwrgVqLFLTU1LGryExorkGD-CITmw
18049,LFdYm64AM-izsHOogk9SC22d9AEgqA3pUeQqO_uicaFHKlI
18050,6WoGUXNMBI9b1tfkH0AfyperJFEHp9wDvm1uC9QRYMxdKII
18051,L67jD9wZq9FX_4V-Fx6X0IpY73RANt8DJgRJgexPCyB-A9oC6PMP-zmshQ
18052,D_ijptTjKzI_ebsBvLt18Y7_CYmwZ4hHyTF69jOnZ9YLElp6bjbcNvQ4rg
18053,adocAnCahdeeRcEBYW5kbYZl6qX5hpiYBezgdclCM1fdoRmh
18054,SEsGneIYVqInKsxPu4ZJi5WFfBwinJF-bggGCyrZ2EPR4x8
18055,NqkHZNxpqaVY3Pa_2JUjkZpGuXb74vu8WgVz9OFeAmrT4uQ
18056,vs5hvtF6kkIvZSdFT-G7UqpPx8ymv9da909eD7BwwxC6iSsggyaq6PH9FA
18057,zGNx-2cwOMTnpgELrk1AD-FRLW8flXR6fQwzrcAaB6lSgYmR
18058,GlJyv711-Z8eHWav1gAloDNx8VQF3NA0MzwTi4u1J2AS_ps
18059,BbTt1Od68hoErrXkYNo3dR9ajkHhCMwfutyi0vNj8j1QzmU
18060,Yit1yBuo_i42kofO10-muHQamNgfziGJXH3ptZUK1cJa18U
18061,XBCi0pnSnLX5y-O2OGXtq8nfRTpSn5IG6aQNk0vcMrtkDi4
18062,IyyXt7tbcIDTAcgbeNehVpU4QVA92hQ5xfgna0Pg21VDiRY
18063,m4t6Y3YUZJb6NP0KtHM2kiRKerFdqpQht0ecCVtIqy6DPLw
18064,vBhCrUSNjgGFet2BLpkCXI1WODEal6phqszrsYALvzfS0Xl9
18065,8L6DxXgFhHxW-43Jv82sskeXhun1rw0IJ3PN4IBQOmaTOdcL
18066,ZK7UamOvq_VBQWJScJUM8oWwfIEeuAZq6nCXJK3FznUktbI
18067,Ba8RYx1DFnzCqNxz7HEiESYTB49KiAZ-MB4A3hAyb9wfzLM
18068,vxjq8vnqtSUsVkf3tJ6JzmEmQ2IfxLhV4CsJ5jUa-Et0482S95RcLogL5A
18069,cINQcXqeVOevXRIBI4vZOoYgarbPkrhNOXta32Cg2Nf-I7E
18070,ak5c9Ti2AfqNzrNpkMglMz5Hj9nCq9G7zLNy6e7RPWchl1A
18071,8RFG4XE4Sdsft3KdjFovfcFXjwF0V9GAZkTbY2Iz2d0d9ONT
18072,t1HeWXyyvaYwvs2Rl81LNq3Lgek5fI-GS3a9v9ETGSm0SMd8_3Cnzgyw6Q
18073,GSuYKmyoEL6B66Ii-TLNbN_qq1xRzy5-Fq_MiQk_MPv3XHg
18074,vCEHaaMONbCPKBn2wO2yu70V2H0J7Z0u8xpWPbVjucOl1cGptId8qthiWg
18075,f1d1H191U_eehWiiZEIt4Hhwknsqzai4FDPJ4GI1Ou0tV9A
18076,JaDZgrHQHcoLT-mE8B37pvuMqzPPXaEZn_XMaBe3m9eM854
18077,zrSpII-02OAV96kXfIjNJLnORgURLwb-g3-L2mMXnTO7UCUi
18078,Sj4Zzm76W0iLl4ftMRJKUNrvReTXI2PUGkipwDLEkz54Gb4
18079,CDI9agG7s65sDYjm7x6vFk5D6DtPIxmJ8M6-o2iK5z4Rqzl0
18080,0sMLIN34B9FPx4GECPr7X6yQtwlkn3NKONbTVKrNZlL3JKY
18081,Jvs7x1-nWCkkLo7UYTxAzM0Vd5CIVl2kJzHXX4j4qnp2kOU
18082,nNPOXNTGLPBnD-0E1eq4MtcTw9rllzTXmBh80bYrB-ulJVMvHo9pzdt_RA
18083,42IpPNBlR_vTv90el9lM3E9YtdOE9CzJVBncyKR75RSjLBs
18084,xFgfqwCKboPaBjvHxM307AxIZlFkXh8o4-r7A6VfxS4YpTI
18085,RHXbsT43McFIsjh0ltE-ue5GaSd6-892p-AYz6ZsYqGroNawFkLgkxGO5g
18086,UNBdKNgy_7t0pNfgznhGuqWOGvRqBzD3X57W_J2aUZcs3u4
18087,xNZ0zLcTcO_zqMUmIDIweDv0-EXi9oUw_NR61qmBqNRCB-kX
18088,M3JhnkgRJc3AZzXgAs-4fnWZmnwI0gm7YIVB8hKX0bPpiHqn
18089,T7AXIIoxvKsOxk6VNCXN03qQfNomk0usU8b6EwXhCPMDgSs
18090,L4iXmRJ9AqoL8OdkvJ2_cxWQFZb2saZ0lvwJzWyBpRDRG58
18091,iKb9Fvpkej8qSzINrfWsapYfnntZ1sUMihRYEoflV7QjkYg
18092,HnwgIuaBnl22DMUs3jH7CXPkWbzg1crXcqzRlcLsyL5ELwrx
18093,DQEpMj36B9XkbhJ85dcCIFPNhlha1jeqWqdWifOAMIE0iX46Z17l-xQVEA
18094,8q3GCpHh0sMY3dgiLPE2sfQJxTOA0Fcxpzsj7cMivS5RTYswaMEPtFciMg
18095,qFByFFOwdzryXQlyqQ3FLnMxKyp-xLu4XoPUdN4hIIBhTzSRHZMIpq4ezA
18096,ki8Asep3AhQgV5eyVUvIvFAUxJLhCuLr3Rz3_OPEqbPG-Fc
18097,CgGdTxGBOQDSPZKyv_nfofHoAWvxLyIX-yywBE2B0wzOZEkXXj9censx6Q
18098,u68k-CJUyBxcIbOUsK-x3uSkhrL1s-nVSGFKXK-DGDfWssShmuTV6oCsag
18099,yAIhJNWuWrJwcIxR_TTIePh31UvXZk8DAJab1NdNKw705ww
18100,ql7PjDwz-WfZOhzHPoLPSOGexubFsKbAhGNS6VJ3-Xr544w
18101,qQnrHq00hYwsjutd-5pC_qRegK7naLPnoW62XS1bSBZeoZWP
18102,QEQy-DW2Qp2uI9CxeKzLnG_pMkOz8ym2O_WSN1mjz1faZ_M
18103,nRiJwSQOt0YTVZIJNKmTmuIiDPYGZecI174nQ-cAezPGdEUF
18104,JfIzSPpE2OVGTURr-gjoqHEBgLn2GbmANhHlsABrumXJkxJt
18105,YaCG4_5AlIUAdtaZQnYVXnmr4NC6VNR9n7A9hSwwWRFWv2c
18106,4rT-szjIaJi8oe2V-RxJYXpGWP8O9uR3azihnTzkb_v-slo
18107,Ngt5CgZeHKV33yL61AfRyAx0NYsmklVh93h_7Gc5G7eD4Uw
18108,eT36uFj5VSWb4m8KTpftqhwAWkE2BZ2om8mSHuVGyzN9Wqk
18109,Mw42uciWVRklL6rDEk2EX-pv-cA_Fc_KmQz-Tm4WLgDxSxA
18110,vh8ukMdcmajztqb79v_731LweLPDvmwnbfkf3v91c7ePFqE
18111,i6lWHsVdataIwtB2Dm3lM6EcP1cavc082BWQQMTZ8Jo27Hd9
18112,WnjANyiM9YgMhANT07l6LzCWsoLG4KP78mF7wb8RVsFWUl0
18113,Mm3nZkoUA2aNbzVeCIioe2Qx8T_4f2JeLmIS4F4nAIdGhzw
18114,itlA_3RdFAYQiTYynNAuwlb9f8U2EOv_Z_1-jxaDJuPNFM0
18115,x9ZUrpaMRgyBho4Dd1l2nw1Lusx-h2S6vj5zLOJMEFfyWTmoQnNJVe7nuA
18116,1G1NNZmV-FNItowALcdG2pd3iwoT_isFLQZDUKtOYL_tHBFA
18117,ykVaKP3fTDFlQ4PB64OldPh6WLaIIHDwRfEOaejDsXfR5vE8
18118,bz74hRMmGVpeC8iF0l3L_b9vWboPpSdUsPXehBs4pnkjB5OmFpp62VXaXA
18119,WsRp69ATwyvr9UO6UWR6nZQ8U7gFgeC8jG7RWD_Eu5k15iQ
18120,XLgCFaRbpsXj6PnuJWuGeoHitbasX_sIL9PCCZZBcIqe3F_S
18121,EDp6ZWZbrIrZtiSraRr7sDsURSR0Q87O2kCwJDrsP_ax1Vc
18122,sHDP0Jcco_SPWrO1pX9cvCuwb1BAbE8Zt5BVL-wEofYGbpTBsjG2S28gnA
18123,a1Pml_hqZPJDPnZrg0PwUfIQpb-PBkPXfBHn3BQ-Q_eA11Y
18124,s_hRRGhFBnxNZYR7RnRQN2TGqXozpdUXRPXQ8Q9F1gNS0PY
18125,L_8nPVQ7KsHaF_QtnDAQsH_u_Vuc2_fKKVqxwV7bISL7TzI
18126,q6ioz3Jo-6VW12b76yeFiWZrr5aj_47waNNibazx6dG9-ETs
18127,UGL_SK2nTySdZIIaAS3AKMTpwD8LfCD36H0gQMN5jtzyjxnc
18128,QeSA8a4ZSQtRtRByX6AnLAJnPa00RQHYnA6XNSsyyrXrB-xP
18129,CdEpAZha-GnF4kAx7ZvY2Rb4ZA40plGZpVgpdri-TTsGLxc
18130,zXZFdVsYf-bYYUwtU8e5FN5w0CV35vkp3MrCcFVT9R4XGfg
18131,-vu-M3KlbxRO1eVb_jgDrPdkNSKl4Vg3Z2Plr7aHMyvYsObW
18132,xSnzWT_SxMQ3p3kHWALy5V6DDK2FlBlYBY3kjHtIZSo-pBima0r7ZJ22pg
18133,D6EdkqgnqMA80_QW0Pty_Cd2TdCQ_Y9zWVakJHsTF9-bnjc
18134,bKXwXNMC5JPsVhpdaK0F3JPOBd8m2smZoTHhcckfPXD687VR
18135,UOQJ8hJ-BZjZKr6hQ1q_2JJk-SuSRDtveOdiVnow_k2EiOuAB_UAPdqEIw
18136,t2yGjj7PlNL4rrc4AFajf5Cz9lIhZmn9F7i_jaILeCeVBr0
18137,JBAbM8z1eBAcP8iEIedojSecy1Kf2-xqGrkz8PbfnMHIy-gC
18138,ZXkdvU0cJPKqwpl93DIw_sX3iqyU_zYwVFnSUumexoi6GRc
18139,MaNESwE_3N6l3NOJGQFp0mSU2rE1JPS1YrDjfYZ5Xlco3TI
18140,IMofx2H1HZb8rKsbGTntQXHAB1b9T86CCr9rm_yqhVxJcaY
18141,Y9ux8_q4zc9U9tCltjMkiOoxGx3GfpC_jJ1GNhq94SI
18142,fg3lL2r4iYsaZAzUwjtvt67LJjItQRymnncyLDiwsrrm3anAP49aj91v1g
18143,7IO7k2qm_tSJ1Iw9hpolwL5zgE_TEkJsC4Yha3xhyZESOo4
18144,xJlijDiW0ZlDRfMkobwMCVH6KR-PXtx0sg662m_AAZ0hJYCf
18145,zOZx8SMbT9z877TQmIN4WfwTf_xJ3HmHM78SMpRIN_Z5BRA
18146,9I9bSiYSLNMK9jRoS7Up-SLda11zQsNm97XBR10P8Sjmm74
18147,qoAvS2xwm2Mo24BlVQb2jXYxKhMMDXuCV1CvvwwKPRqI2fJg
18148,2leZhzarmDru9dz9vfu0geGXXvXDWs2Rc3ruZqkH_kdurKs
18149,dCoM-sxCBLjXEDsQDXfRxIH_hjFHCqkOoP7Qgy3EdemAwvE
18150,0Ad0DXjroMbiZGx9loLTF5e80KoC-9j2PMjJj-PWTqJeRfw
18151,vNdyPeFDkx1COnh3Q9qX7gWWWiVDfcJM--Ol0_yshGTVChg
18152,XPet_4nI7fVcHMTLzZ8qSWEWzBa5HaZdlfqJ-u0sj0l_Xyk
18153,8BybDMc5E4FK3XElVPZrMC183f4eIPwYziGbf26jbbDunaE
18154,z6mQkuCgrWWu6cvhOHhW0S5izJ_jTGkYXqHApcPvPrvhq-I
18155,tFR-Gn_cUyYIYUYa6V_WdgDBU9AcS9TVkhbFqJ_L6uIy9lI
18156,jbPQD1z8zaLELRvtBwj3QgtRlbcwasEZDkibUmDNJqcecaw
18157,wKyFcnZciDzRSjudgouFapWHRtM-eTmtlcVE-RmkjtlzXQQ
18158,WU7pfgoEo7fWDwJoIxXcxjCosPQot_29MvFOMlvNP4n1mu8
18159,HZHyA4PdWWH2tNTnDGy6dFXyCszqE5mR_AIkKmp-1noS58I
18160,PwpfpsjVLxB2x3x1jOyQpxp_2FU9An3vj3h5Wsqpf3qMJ8o9AYzKeA4mmA
18161,HeWW0jNOO8BEKcDOd79uDAjVcCi1lJq0nSF16Vk14aegoAlJ5VYbZHOO2g
18162,jZa3q7aZhHzjSvuno_CGb247ymXjDRGjeQ29EvdFuJOo4qo
18163,Jxte6Z2JERphQf1YB_dMuCX2GQ8jINLh8lvE7tE-n-EatnJ4AU5vEMEeZw
18164,9upCK6VosHLS_2aOUUwB_Jc-gxHLdPF8yKjce4VuWvWHnhxraihJtss-iw
18165,rqLxjgmjaAhxCGMFLspIyiGnkS4Jt-7n7g4gNCp3roaXc_f-fn7hGLA3UQ
18166,S_1ajxX7sSsipDIGtf5iPug0wsfFrIngZf3tLSRt4IJM0vM
18167,R2yqdHFwFHcGnAMppg7Jm7dJK3ncR5ivxvZtDP_C18zoaTU
18168,sY936-EG4FX5Q7kyofCf6yMvVtZBUI7NdGgNnY7BvqeAfew
18169,cWeavZ_p3WDWf8zyRn9YNDLYMLClvb6eEaWXBaz9LB8erfg
18170,6pMWbrFMdurwDyPvS7GZiXIWYEt_5Zb307lIrd7Yq0LJdcw
18171,YMl0y-ijftCJ2gyPjE8Z6W4HrI0qeW71iQWsGBm61feS4O0
18172,1JgTm32jxD3gsbRG7wYT8waInPhW3X9eUcCX4wt50b-XuLIv3CkaxFEHGg
18173,7wiTeFSFHwhZFtPY-BHJKxEgruzzXNfvCogXNgieOeo2jyA
18174,cNnuDOISQzcDYNNUyk0aMPKbrqfY-EufVqv_bi-1lGCW1pqd98IieaTZRA
18175,K-4AGlzihsW-3HJh6bhDkzfJkcBQUVIdKSUsYVGkdZM1dnM
18176,O-Gq681xmfFBg9Xub2E__4mLM7xrgrW2tDExAlripmyfgQY
18177,se9ZDGMu-_kMQrhupu9JFSu5YgtH61Qs1ztJdFUciW71NTgvWAl0Z4PDmQ
18178,1DBZALqdtN1-uINuQSx9kNrKhPyUUtq1Wy-9eO6AkUa-GlU
18179,5Tz8hs48luOkdP4ImOZyavwhBsq4fkmH2quJS27-d-uBIjcf
18180,MuW5HaqVlTo6JlGuni3c2yHwhSxJ_II8ntcAAIj6KhHksJM
18181,ntqeIHcQIr_WpFA_FcbQK5Spz7CUKd4QjJtHVYrXdU-BL6c9_jThX6dNtw
